"created_at","timestamp_ms","id","extended_full_text","user_id","user_screen_name","user_name","user_followers_count","user_location","user_created_at","user_friends_count","user_statuses_count","user_verified","id_str","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","filter_level","lang","possibly_sensitive","withheld_copyright","place_name","text","long","lat","quoted_status_id_str","place_country_code","rt_id","rt_user_name","rt_extended_full_text","rt_text","rt_favorite_count","rt_friends_count","rt_followers_count","rt_statuses_count","rt_user_id","rt_retweet_count","rt_reply_count","rt_quote_count","rt_user_verified","rt_user_location","rt_truncated","rt_source","rt_created_at","rt_user_screen_name","lat_float","long_float","hour","year","month","day","date"
"Fri Apr 24 03:45:56 +0000 2015","1429847156000","591508356990304256","RT @janetabajyan: 100 years from today, Turkey tried. Yet here we are, stronger than ever. Justice will be served. #TurkeyFailed #NothingWiâ€¦",,"elizikkk","Elizabeth Badalian","117","","Sun Oct 26 04:53:32 +0000 2014","78","1491",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @janetabajyan: 100 years from today, Turkey tried. Yet here we are, stronger than ever. Justice will be served. #TurkeyFailed #NothingWiâ€¦","0.00000","0.00000",,"null","591502674882793472","Jane Tabajyan","100 years from today, Turkey tried. Yet here we are, stronger than ever. Justice will be served. #TurkeyFailed #NothingWillEndUs","100 years from today, Turkey tried. Yet here we are, stronger than ever. Justice will be served. #TurkeyFailed #NothingWillEndUs",,"219","245","499",,"0",,,,,,,"Fri Apr 24 03:23:21 +0000 2015","janetabajyan",,,"03","2015","04","24","04/24/2015"
"Fri Apr 24 20:04:27 +0000 2015","1429905867000","591754608772386817","Why #TurkeyFailed http://t.co/6BCAvXHYhS",,"Patoot_toot","aka Khione","153","","Wed Jul 20 21:32:49 +0000 2011","152","2678",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Why #TurkeyFailed http://t.co/6BCAvXHYhS","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"20","2015","04","24","04/24/2015"
"Fri Apr 24 03:54:41 +0000 2015","1429847681000","591510559033425920","#100Years #TurkeyFailed #ArmeniaGenocide http://t.co/wjZmKJlcXu",,"Nyerunz","yeri","55","","Sun Jul 13 01:08:54 +0000 2014","83","1508",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","#100Years #TurkeyFailed #ArmeniaGenocide http://t.co/wjZmKJlcXu","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"03","2015","04","24","04/24/2015"
"Fri Apr 24 20:26:50 +0000 2015","1429907210000","591760241735307265","RT @Sareeenn: #ArmeniaGenocide #TurkeyFailed http://t.co/s77VXdhkhn",,"Alliiikk","Alik Markarian","232","","Mon Mar 17 01:12:14 +0000 2014","278","632",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @Sareeenn: #ArmeniaGenocide #TurkeyFailed http://t.co/s77VXdhkhn","0.00000","0.00000",,"null","591749573967622146","Õ�Õ¡Ö€Õ«Õ¶ Õ€Õ¡ÕºÕ§Õ·Õ¥Õ¡Õ¶","#ArmeniaGenocide #TurkeyFailed http://t.co/s77VXdhkhn","#ArmeniaGenocide #TurkeyFailed http://t.co/s77VXdhkhn",,"571","633","31114",,"0",,,,,,,"Fri Apr 24 19:44:27 +0000 2015","Sareeenn",,,"20","2015","04","24","04/24/2015"
"Fri Apr 24 20:39:51 +0000 2015","1429907991000","591763517486694400","RT @nicoletezcan: #TurkeyFailed http://t.co/thlOgJVAsE",,"xalekax","@","531","","Mon Apr 23 01:34:12 +0000 2012","327","14905",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @nicoletezcan: #TurkeyFailed http://t.co/thlOgJVAsE","0.00000","0.00000",,"null","591760236635168768","Nicky","#TurkeyFailed http://t.co/thlOgJVAsE","#TurkeyFailed http://t.co/thlOgJVAsE",,"174","149","14292",,"0",,,,,,,"Fri Apr 24 20:26:49 +0000 2015","nicoletezcan",,,"20","2015","04","24","04/24/2015"
"Fri Apr 24 20:42:55 +0000 2015","1429908175000","591764289263767552","RT @diaaanna_xo: tell me Turkey, what do you have to say for yourselves now? #TurkeyFailed #RecognizeArmenianGenocide #1915NeverAgain http:â€¦",,"HaytaianLora","Lora Haytaian","175","","Fri Nov 15 21:12:45 +0000 2013","153","1481",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @diaaanna_xo: tell me Turkey, what do you have to say for yourselves now? #TurkeyFailed #RecognizeArmenianGenocide #1915NeverAgain http:â€¦","0.00000","0.00000",,"null","591743292187873280","á—ªÑ”Ñ”â™”â˜ ","tell me Turkey, what do you have to say for yourselves now? #TurkeyFailed #RecognizeArmenianGenocide #1915NeverAgain http://t.co/rurWF2zbPq","tell me Turkey, what do you have to say for yourselves now? #TurkeyFailed #RecognizeArmenianGenocide #1915NeverAgain http://t.co/rurWF2zbPq",,"656","763","47161",,"0",,,,,,,"Fri Apr 24 19:19:29 +0000 2015","diaaanna_xo",,,"20","2015","04","24","04/24/2015"
"Fri Apr 24 20:51:13 +0000 2015","1429908673000","591766378018811905","RT @supermanhamo: Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL",,"YupitsSamson","Samson Nargizyan","134","In Orbit","Sat Aug 04 21:58:32 +0000 2012","106","12534",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @supermanhamo: Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL","0.00000","0.00000",,"null","591738839883862017","KING_BATMAN","Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL","Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL",,"379","438","15660",,"0",,,,,,,"Fri Apr 24 19:01:48 +0000 2015","supermanhamo",,,"20","2015","04","24","04/24/2015"
"Fri Apr 24 02:28:02 +0000 2015","1429842482000","591488752838553601","RT @StefanAbramiann: Me and my friends made this poster #ArmenianGenocide #TurkeyFailed #1915NeverForget #100YearsOfDenial http://t.co/4aK5â€¦",,"AilenPiralyan","Ailen","492","","Sun May 27 16:16:50 +0000 2012","632","32384",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @StefanAbramiann: Me and my friends made this poster #ArmenianGenocide #TurkeyFailed #1915NeverForget #100YearsOfDenial http://t.co/4aK5â€¦","0.00000","0.00000",,"null","591487408941637632","ItzMyBirthday!","Me and my friends made this poster #ArmenianGenocide #TurkeyFailed #1915NeverForget #100YearsOfDenial http://t.co/4aK5KiL2xB","Me and my friends made this poster #ArmenianGenocide #TurkeyFailed #1915NeverForget #100YearsOfDenial http://t.co/4aK5KiL2xB",,"2075","2015","4642",,"0",,,,,,,"Fri Apr 24 02:22:42 +0000 2015","StefanAbramiann",,,"02","2015","04","24","04/24/2015"
"Fri Apr 24 02:28:48 +0000 2015","1429842528000","591488945755553792","RT @rzyan_alexandra: What other evidence do you need? #ArmenianGenocide #Turkeyfailed http://t.co/RPNPC11UgX",,"matimati7777","Matador","1164","","Sun Jun 15 02:38:35 +0000 2014","801","12072",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @rzyan_alexandra: What other evidence do you need? #ArmenianGenocide #Turkeyfailed http://t.co/RPNPC11UgX","0.00000","0.00000",,"null","591487664953511936","Alex","What other evidence do you need? #ArmenianGenocide #Turkeyfailed http://t.co/RPNPC11UgX","What other evidence do you need? #ArmenianGenocide #Turkeyfailed http://t.co/RPNPC11UgX",,"138","196","8097",,"0",,,,,,,"Fri Apr 24 02:23:43 +0000 2015","rzyan_alexandra",,,"02","2015","04","24","04/24/2015"
"Fri Apr 24 09:06:32 +0000 2015","1429866392000","591589038651535360","RT @Flopi_Bachian: #GenocidioArmenio #TurquiaEstadoGenocida #TurkeyFailed",,"MatiMargo","Mati Margossian","272","Belgrano","Thu Sep 02 18:21:41 +0000 2010","235","5752",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","RT @Flopi_Bachian: #GenocidioArmenio #TurquiaEstadoGenocida #TurkeyFailed","0.00000","0.00000",,"null","591588403319332866","Flopibachian","#GenocidioArmenio #TurquiaEstadoGenocida #TurkeyFailed","#GenocidioArmenio #TurquiaEstadoGenocida #TurkeyFailed",,"212","167","1754",,"0",,,,,,,"Fri Apr 24 09:04:01 +0000 2015","Flopi_Bachian",,,"09","2015","04","24","04/24/2015"
"Fri Apr 24 09:11:07 +0000 2015","1429866667000","591590192080953344","RT @sofimarkarian: #TurkeyFailed #TurquiaEstadoGenocida #ArmenianGenocide",,"SilviaYaghdjian","Silvia Yaghdjian ","62","Florida ~ Buenos Aires","Thu Jun 17 01:27:07 +0000 2010","298","484",,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","RT @sofimarkarian: #TurkeyFailed #TurquiaEstadoGenocida #ArmenianGenocide","0.00000","0.00000",,"null","591588884338896896","Sofi Markarian","#TurkeyFailed #TurquiaEstadoGenocida #ArmenianGenocide","#TurkeyFailed #TurquiaEstadoGenocida #ArmenianGenocide",,"138","170","4830",,"0",,,,,,,"Fri Apr 24 09:05:55 +0000 2015","sofimarkarian",,,"09","2015","04","24","04/24/2015"
"Fri Apr 24 09:42:22 +0000 2015","1429868542000","591598056388198400","#AtomEgoyan: 100 years ago today, the #Armenian nightmare began https://t.co/41Vy9Fvf8L #armgenocide100 #turkeyfailed #100lives",,"arripsime1978","Hripsime Arakelyan","52","Armenia","Sun Oct 19 09:02:05 +0000 2014","189","266",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"ru",,,"null","#AtomEgoyan: 100 years ago today, the #Armenian nightmare began https://t.co/41Vy9Fvf8L #armgenocide100 #turkeyfailed #100lives","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"09","2015","04","24","04/24/2015"
"Fri Apr 24 09:45:36 +0000 2015","1429868736000","591598870079012864","RT @Genocideof1915: Armenians in Lebanon start April with a parade to commemorate the #ArmenianGenocide centennial. #Turkeyfailed http://t.â€¦",,"FidanyanVahagn","Vahagn Fidanyan","25","","Sun Apr 12 05:35:51 +0000 2015","274","130",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"ru",,,"null","RT @Genocideof1915: Armenians in Lebanon start April with a parade to commemorate the #ArmenianGenocide centennial. #Turkeyfailed http://t.â€¦","0.00000","0.00000",,"null","583309910345138176","Armenian Genocide","Armenians in Lebanon start April with a parade to commemorate the #ArmenianGenocide centennial. #Turkeyfailed http://t.co/EgF5FKM88P","Armenians in Lebanon start April with a parade to commemorate the #ArmenianGenocide centennial. #Turkeyfailed http://t.co/EgF5FKM88P",,"60","2378","3690",,"0",,,,,,,"Wed Apr 01 12:48:14 +0000 2015","Genocideof1915",,,"09","2015","04","24","04/24/2015"
"Fri Apr 24 10:03:20 +0000 2015","1429869800000","591603332847919104","RT @edgark92: 100 aÃ±os de impunidad. Lo que se olvida se repite!   #GenocidioArmenio #TurkeyFailed",,"derkrio","Ossana Derkrikorian","48","","Sun Mar 20 16:50:31 +0000 2011","181","1971",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","RT @edgark92: 100 aÃ±os de impunidad. Lo que se olvida se repite!   #GenocidioArmenio #TurkeyFailed","0.00000","0.00000",,"null","591599325593128960","Eddy","100 aÃ±os de impunidad. Lo que se olvida se repite!   #GenocidioArmenio #TurkeyFailed","100 aÃ±os de impunidad. Lo que se olvida se repite!   #GenocidioArmenio #TurkeyFailed",,"210","83","2142",,"0",,,,,,,"Fri Apr 24 09:47:25 +0000 2015","edgark92",,,"10","2015","04","24","04/24/2015"
"Fri Apr 24 10:04:46 +0000 2015","1429869886000","591603693541261313","#GenocidioArmenio 
#ArmenianGenocide 
#TurkeyFailed",,"Maxi_bachian","CampÃ©on de AmÃ©rica","151","25C21233//1144387444","Fri Apr 13 19:36:57 +0000 2012","274","1482",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","#GenocidioArmenio 
#ArmenianGenocide 
#TurkeyFailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"10","2015","04","24","04/24/2015"
"Fri Apr 24 10:08:58 +0000 2015","1429870138000","591604750522580994","RT @Arouydz76: #ArmenianGenocide #NeverForget1915 #TurkeyFailed #TurkeyGuilty  https://t.co/z6w5TLyst4",,"AmilySkyes_A7","~i  remember 1915~","1121","UK Doncaster /Armenia Yerevan","Tue Jan 28 13:45:48 +0000 2014","1505","12537",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"ru",,,"null","RT @Arouydz76: #ArmenianGenocide #NeverForget1915 #TurkeyFailed #TurkeyGuilty  https://t.co/z6w5TLyst4","0.00000","0.00000",,"null","591604658906370049","Halebtsi76","#ArmenianGenocide #NeverForget1915 #TurkeyFailed #TurkeyGuilty  https://t.co/z6w5TLyst4","#ArmenianGenocide #NeverForget1915 #TurkeyFailed #TurkeyGuilty  https://t.co/z6w5TLyst4",,"637","797","28596",,"0",,,,,,,"Fri Apr 24 10:08:36 +0000 2015","Arouydz76",,,"10","2015","04","24","04/24/2015"
"Fri Apr 24 10:10:48 +0000 2015","1429870248000","591605211875115008","RT @badanegan: NADA DE NOVELAS, EL GENOCIDIO ARMENIO ES PURA REALIDAD #GenicidioArmenio #TurkeyFailed",,"abrilchimchi","      â˜º","64","","Tue Apr 14 21:38:47 +0000 2015","116","537",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"es",,,"null","RT @badanegan: NADA DE NOVELAS, EL GENOCIDIO ARMENIO ES PURA REALIDAD #GenicidioArmenio #TurkeyFailed","0.00000","0.00000",,"null","591604984153792513","Badanegan Miutiun","NADA DE NOVELAS, EL GENOCIDIO ARMENIO ES PURA REALIDAD #GenicidioArmenio #TurkeyFailed","NADA DE NOVELAS, EL GENOCIDIO ARMENIO ES PURA REALIDAD #GenicidioArmenio #TurkeyFailed",,"133","263","392",,"0",,,,,,,"Fri Apr 24 10:09:54 +0000 2015","badanegan",,,"10","2015","04","24","04/24/2015"
"Sat Apr 25 15:12:06 +0000 2015","1429974726000","592043424368332800","RT @___2funny: #turkeyfailed #ArmenianGenocide http://t.co/0fc2b4owYu",,"m3ricano","meri","395","","Sat Dec 17 13:36:44 +0000 2011","273","21186",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @___2funny: #turkeyfailed #ArmenianGenocide http://t.co/0fc2b4owYu","0.00000","0.00000",,"null","592035584794693632","Hov Kostandyan","#turkeyfailed #ArmenianGenocide http://t.co/0fc2b4owYu","#turkeyfailed #ArmenianGenocide http://t.co/0fc2b4owYu",,"0","48","10",,"0",,,,,,,"Sat Apr 25 14:40:57 +0000 2015","___2funny",,,"15","2015","04","25","04/25/2015"
"Sat Apr 25 18:29:01 +0000 2015","1429986541000","592092980061851648","RT @CusRoshe: #RecognizeArmenianGenocide 
#TurkeyFailed http://t.co/HR7wXVCAaw",,"avanheertum","Antoine van Heertum","453","Schijndel, The Netherlands","Sat Jul 04 20:41:27 +0000 2009","985","25722",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"nl",,,"null","RT @CusRoshe: #RecognizeArmenianGenocide 
#TurkeyFailed http://t.co/HR7wXVCAaw","0.00000","0.00000",,"null","591514054146953216","CusRoshe","#RecognizeArmenianGenocide 
#TurkeyFailed http://t.co/HR7wXVCAaw","#RecognizeArmenianGenocide 
#TurkeyFailed http://t.co/HR7wXVCAaw",,"9","6907","147",,"0",,,,,,,"Fri Apr 24 04:08:34 +0000 2015","CusRoshe",,,"18","2015","04","25","04/25/2015"
"Sat Apr 25 12:43:50 +0000 2015","1429965830000","592006111835721728","Montebello was in full force yesterday at the March for Justice #TurkeyFailed http://t.co/qUtqXk37Vu",,"JackTheMayor","Jack Hadjinian","303","","Mon Sep 14 18:34:07 +0000 2009","293","1469",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Montebello was in full force yesterday at the March for Justice #TurkeyFailed http://t.co/qUtqXk37Vu","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"12","2015","04","25","04/25/2015"
"Sat Apr 25 17:17:50 +0000 2015","1429982270000","592075066218680320","RT @NGasparian: Armenians united we will never be divided! Truth will surface no matter how far they want to bury it. #TurkeyFailed http://â€¦",,"misakofhaleb","Michael M Nalbandian","117","","Sat Jan 22 14:50:24 +0000 2011","229","836",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @NGasparian: Armenians united we will never be divided! Truth will surface no matter how far they want to bury it. #TurkeyFailed http://â€¦","0.00000","0.00000",,"null","592012477518385152","Narine Gasparian","Armenians united we will never be divided! Truth will surface no matter how far they want to bury it. #TurkeyFailed http://t.co/D0NlWuBpfg","Armenians united we will never be divided! Truth will surface no matter how far they want to bury it. #TurkeyFailed http://t.co/D0NlWuBpfg",,"196","200","6141",,"0",,,,,,,"Sat Apr 25 13:09:08 +0000 2015","NGasparian",,,"17","2015","04","25","04/25/2015"
"Sat Apr 25 18:38:42 +0000 2015","1429987122000","592095416952365056","RT @gevo_11: When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW",,"emmstter_","Emma","110","","Thu Mar 27 15:51:48 +0000 2014","92","2786",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @gevo_11: When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW","0.00000","0.00000",,"null","592073197568143360","Gevorg Keshishian","When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW","When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW",,"113","147","10755",,"0",,,,,,,"Sat Apr 25 17:10:25 +0000 2015","gevo_11",,,"18","2015","04","25","04/25/2015"
"Sat Apr 25 12:29:54 +0000 2015","1429964994000","592002605422874624","RT @JKavarian: In 1924, exactly one year after the #ArmenianGenocide my grandfather survived and sought refuge in Iraq #TurkeyFailed http:/â€¦",,"Behroozbazi","DeLaGhetto","661","KnivsÃ¶der","Mon Mar 14 11:05:59 +0000 2011","1086","31155",,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @JKavarian: In 1924, exactly one year after the #ArmenianGenocide my grandfather survived and sought refuge in Iraq #TurkeyFailed http:/â€¦","0.00000","0.00000",,"null","591992204605796353","Jacob Kavarian","In 1924, exactly one year after the #ArmenianGenocide my grandfather survived and sought refuge in Iraq #TurkeyFailed http://t.co/Hx5vKjlWzD","In 1924, exactly one year after the #ArmenianGenocide my grandfather survived and sought refuge in Iraq #TurkeyFailed http://t.co/Hx5vKjlWzD",,"491","628","28411",,"0",,,,,,,"Sat Apr 25 11:48:34 +0000 2015","JKavarian",,,"12","2015","04","25","04/25/2015"
"Sat Apr 25 22:36:28 +0000 2015","1430001388000","592155252893188096","RT @supermanhamo: Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL",,"MadlenChaliyan","ÐœÐ°Ð´Ð»ÐµÐ½Ð°â™¡","318","","Wed Feb 18 23:58:20 +0000 2015","301","3908",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @supermanhamo: Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL","0.00000","0.00000",,"null","591738839883862017","KING_BATMAN","Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL","Can we get a lot of retweets on this #TurkeyFailed #ArmenianGenocide http://t.co/6svgmedHNL",,"388","445","15675",,"0",,,,,,,"Fri Apr 24 19:01:48 +0000 2015","supermanhamo",,,"22","2015","04","25","04/25/2015"
"Sat Apr 25 02:01:35 +0000 2015","1429927295000","591844484322725888","RT @ayfwest: Harout Pamboukjian takes to the stage in front of the Turkish consulate. #TurkeyFailed http://t.co/7flxtmVFym",,"_icce_cube","Isis","611","snapchat//ice_is","Sat Feb 16 00:18:04 +0000 2013","409","63998",,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ayfwest: Harout Pamboukjian takes to the stage in front of the Turkish consulate. #TurkeyFailed http://t.co/7flxtmVFym","0.00000","0.00000",,"null","591714060908961792","AYF - Western US","Harout Pamboukjian takes to the stage in front of the Turkish consulate. #TurkeyFailed http://t.co/7flxtmVFym","Harout Pamboukjian takes to the stage in front of the Turkish consulate. #TurkeyFailed http://t.co/7flxtmVFym",,"1992","2026","5281",,"0",,,,,,,"Fri Apr 24 17:23:20 +0000 2015","ayfwest",,,"02","2015","04","25","04/25/2015"
"Sat Apr 25 07:54:30 +0000 2015","1429948470000","591933298730995712","RT @Hayko_k: Õ†Ö€Õ¡Õ¶Ö„ Õ¹Õ¥Õ¶ Õ´Õ¥Õ¼Õ¶Õ¸Ö‚Õ´ #TurkeyFailed #ArmenianGenocide #1915NeverForget #100YearsOfDenial http://t.co/1O6gWh0ffX",,"MOTHA_FVCKA","Hovo Ksh","270","Cannabis University","Wed Jun 13 15:37:23 +0000 2012","165","11998",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"fr",,,"null","RT @Hayko_k: Õ†Ö€Õ¡Õ¶Ö„ Õ¹Õ¥Õ¶ Õ´Õ¥Õ¼Õ¶Õ¸Ö‚Õ´ #TurkeyFailed #ArmenianGenocide #1915NeverForget #100YearsOfDenial http://t.co/1O6gWh0ffX","0.00000","0.00000",,"null","591932826540515328","Hayk Keshishian","Õ†Ö€Õ¡Õ¶Ö„ Õ¹Õ¥Õ¶ Õ´Õ¥Õ¼Õ¶Õ¸Ö‚Õ´ #TurkeyFailed #ArmenianGenocide #1915NeverForget #100YearsOfDenial http://t.co/1O6gWh0ffX","Õ†Ö€Õ¡Õ¶Ö„ Õ¹Õ¥Õ¶ Õ´Õ¥Õ¼Õ¶Õ¸Ö‚Õ´ #TurkeyFailed #ArmenianGenocide #1915NeverForget #100YearsOfDenial http://t.co/1O6gWh0ffX",,"168","302","5394",,"0",,,,,,,"Sat Apr 25 07:52:38 +0000 2015","Hayko_k",,,"07","2015","04","25","04/25/2015"
"Sat Apr 25 17:57:04 +0000 2015","1429984624000","592084939572576256","RT @gevo_11: When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW",,"fioyadegar","fio","381","","Sun Mar 17 02:53:54 +0000 2013","234","33643",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @gevo_11: When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW","0.00000","0.00000",,"null","592073197568143360","Gevorg Keshishian","When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW","When Armenians make it to the front page of LA Times 2 days in a row!! â�¤ï¸� #TurkeyFailed  #AlwaysUnited http://t.co/gG0vfb1lrW",,"113","147","10749",,"0",,,,,,,"Sat Apr 25 17:10:25 +0000 2015","gevo_11",,,"17","2015","04","25","04/25/2015"
"Sat Apr 25 02:36:48 +0000 2015","1429929408000","591853346920599553","RT @AnoushMirakyan: #ArmenianGenocide #TurkeyFailed #100YearsStrong #MarchForJustice http://t.co/t2li1NLoYF",,"laaaarrrrr","Lara","575","","Mon Oct 29 14:56:42 +0000 2012","533","49053",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @AnoushMirakyan: #ArmenianGenocide #TurkeyFailed #100YearsStrong #MarchForJustice http://t.co/t2li1NLoYF","0.00000","0.00000",,"null","591810897833697280","Î±Ð¸ÏƒÏ…Ñ•Ð½","#ArmenianGenocide #TurkeyFailed #100YearsStrong #MarchForJustice http://t.co/t2li1NLoYF","#ArmenianGenocide #TurkeyFailed #100YearsStrong #MarchForJustice http://t.co/t2li1NLoYF",,"411","467","19959",,"0",,,,,,,"Fri Apr 24 23:48:08 +0000 2015","AnoushMirakyan",,,"02","2015","04","25","04/25/2015"
"Sat Apr 25 04:39:59 +0000 2015","1429936799000","591884346996359169","RT @rostomzavarian: You Know That #TurkeyFailed When #SOAD Screamed For #Justice for The #ArmenianGenocide 
#WakeUpTheSouls http://t.co/WqFâ€¦",,"AnahitAvetisya4"," Anahit Avetsian ","1693","Bulgaria","Sun May 18 03:54:46 +0000 2014","1973","2371",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"en-gb",,,"null","RT @rostomzavarian: You Know That #TurkeyFailed When #SOAD Screamed For #Justice for The #ArmenianGenocide 
#WakeUpTheSouls http://t.co/WqFâ€¦","0.00000","0.00000",,"null","591788605737148416","R Z","You Know That #TurkeyFailed When #SOAD Screamed For #Justice for The #ArmenianGenocide 
#WakeUpTheSouls http://t.co/WqFP0w3Qqe","You Know That #TurkeyFailed When #SOAD Screamed For #Justice for The #ArmenianGenocide 
#WakeUpTheSouls http://t.co/WqFP0w3Qqe",,"2002","1041","20493",,"0",,,,,,,"Fri Apr 24 22:19:33 +0000 2015","rostomzavarian",,,"04","2015","04","25","04/25/2015"
