"created_at","timestamp_ms","id","extended_full_text","user_id","user_screen_name","user_name","user_followers_count","user_location","user_created_at","user_friends_count","user_statuses_count","user_verified","id_str","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","filter_level","lang","possibly_sensitive","withheld_copyright","place_name","text","long","lat","quoted_status_id_str","place_country_code","rt_id","rt_user_name","rt_extended_full_text","rt_text","rt_favorite_count","rt_friends_count","rt_followers_count","rt_statuses_count","rt_user_id","rt_retweet_count","rt_reply_count","rt_quote_count","rt_user_verified","rt_user_location","rt_truncated","rt_source","rt_created_at","rt_user_screen_name","lat_float","long_float","hour","year","month","day","date"
"Sun Apr 24 16:41:01 +0000 2016","1461516061000","724337371932565506","Everyone must recognize this genocide #1915NeverAgain",,"mariaaaamj","maria","736","sc: mariaamj","Sun Apr 14 01:47:26 +0000 2013","688","30675",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Everyone must recognize this genocide #1915NeverAgain","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"16","2016","04","24","04/24/2016"
"Sun Apr 24 18:13:55 +0000 2016","1461521635000","724360750957916160","RT @gabiesakaoghli: this is truly amazing knowing Hispanics support the genocide â�¤ï¸� #1915NeverAgain https://t.co/w9WNcXhrPx",,"weyheyxfatty","fati","502","b + g","Fri Aug 29 22:45:57 +0000 2014","337","14945",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @gabiesakaoghli: this is truly amazing knowing Hispanics support the genocide â�¤ï¸� #1915NeverAgain https://t.co/w9WNcXhrPx","0.00000","0.00000",,"null","724333767997960192","gabie","this is truly amazing knowing Hispanics support the genocide â�¤ï¸� #1915NeverAgain https://t.co/w9WNcXhrPx","this is truly amazing knowing Hispanics support the genocide â�¤ï¸� #1915NeverAgain https://t.co/w9WNcXhrPx",,"210","373","1571",,"0",,,,,,,"Sun Apr 24 16:26:42 +0000 2016","gabiesakaoghli",,,"18","2016","04","24","04/24/2016"
"Sun Apr 24 22:30:19 +0000 2016","1461537019000","724425276147523585","#armeniangenocide #1915neveragain #losangeles #protest 60,000 Strong! @ Turkish Consulate Geni https://t.co/oKjqgGZ9wh",,"hokidsirem","George Yaghoubian","213","Los Angeles, CA","Tue Jun 21 01:13:33 +0000 2011","412","1169",,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","#armeniangenocide #1915neveragain #losangeles #protest 60,000 Strong! @ Turkish Consulate Geni https://t.co/oKjqgGZ9wh","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"22","2016","04","24","04/24/2016"
"Sun Apr 24 03:32:18 +0000 2016","1461468738000","724138884888547328","it's the day.ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² #April24th #1915NeverAgain",,"vicktopalian","victoria","135","null","Mon Jan 04 00:44:33 +0000 2016","192","1659",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","it's the day.ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² #April24th #1915NeverAgain","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"03","2016","04","24","04/24/2016"
"Sun Apr 24 22:46:24 +0000 2016","1461537984000","724429323667574784","RT @nshan_axper: Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWâ€¦",,"elizgezalyan","Elizabeth","122","null","Thu Apr 24 13:21:41 +0000 2014","57","3498",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @nshan_axper: Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWâ€¦","0.00000","0.00000",,"null","724377908907745281","#Kyank?","Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWOKwS","Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWOKwS",,"321","356","7838",,"0",,,,,,,"Sun Apr 24 19:22:06 +0000 2016","nshan_axper",,,"22","2016","04","24","04/24/2016"
"Sun Apr 24 18:26:12 +0000 2016","1461522372000","724363842172526592","RT @AdelenaAleman1: #ArmenianGenocide #ArmenianGenocideCentennial #1915NeverAgain #1915NeverForget http://t.co/ECOqrkJrri",,"shadetreader","Keith Sechrest","561","null","Fri Apr 17 21:05:07 +0000 2009","378","36113",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en-gb",,,"null","RT @AdelenaAleman1: #ArmenianGenocide #ArmenianGenocideCentennial #1915NeverAgain #1915NeverForget http://t.co/ECOqrkJrri","0.00000","0.00000",,"null","592833510714515456","Adelena","#ArmenianGenocide #ArmenianGenocideCentennial #1915NeverAgain #1915NeverForget http://t.co/ECOqrkJrri","#ArmenianGenocide #ArmenianGenocideCentennial #1915NeverAgain #1915NeverForget http://t.co/ECOqrkJrri",,"94","176","1183",,"0",,,,,,,"Mon Apr 27 19:31:37 +0000 2015","AdelenaAleman1",,,"18","2016","04","24","04/24/2016"
"Sun Apr 24 23:06:39 +0000 2016","1461539199000","724434419746897920","RT @shatarevian: LMAOOOOOOO, atleast they tried.. This is to funny #1915neveragain #wewon #turkeyfailed ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² https://t.co/eYaH0PfDNl",,"ztinkjian","Õ¦Õ¥ÖƒÕ«Ö‚Ö€","266","Los Angeles, California","Tue Dec 04 19:15:48 +0000 2012","93","9321",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @shatarevian: LMAOOOOOOO, atleast they tried.. This is to funny #1915neveragain #wewon #turkeyfailed ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² https://t.co/eYaH0PfDNl","0.00000","0.00000",,"null","724430921202458624","Mary","LMAOOOOOOO, atleast they tried.. This is to funny #1915neveragain #wewon #turkeyfailed ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² https://t.co/eYaH0PfDNl","LMAOOOOOOO, atleast they tried.. This is to funny #1915neveragain #wewon #turkeyfailed ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡² https://t.co/eYaH0PfDNl",,"172","293","6612",,"0",,,,,,,"Sun Apr 24 22:52:45 +0000 2016","shatarevian",,,"23","2016","04","24","04/24/2016"
"Sun Apr 24 04:04:18 +0000 2016","1461470658000","724146937922875393","RT @MitAniProjectt: 1915 #1915 #1915neveragain #ArmenianGenocide #Denial https://t.co/4a2YMdnn7w",,"amikayelyan","Ani Mikayelyan","236","null","Tue Nov 13 02:30:36 +0000 2012","165","2687",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @MitAniProjectt: 1915 #1915 #1915neveragain #ArmenianGenocide #Denial https://t.co/4a2YMdnn7w","0.00000","0.00000",,"null","724138094799126529","The MitAni Project","1915 #1915 #1915neveragain #ArmenianGenocide #Denial https://t.co/4a2YMdnn7w","1915 #1915 #1915neveragain #ArmenianGenocide #Denial https://t.co/4a2YMdnn7w",,"198","7","7",,"0",,,,,,,"Sun Apr 24 03:29:10 +0000 2016","MitAniProjectt",,,"04","2016","04","24","04/24/2016"
"Sun Apr 24 23:23:19 +0000 2016","1461540199000","724438614029955073","March for justice Las Vegas! ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²

#armeniangenocide #1915neveragain #proudarmenian #armeniansâ€¦ https://t.co/bXAAFDnOBH",,"MarinaBerberyan","Marina BerBeryan","1904","Hollywood, CA","Sat Jun 19 00:14:07 +0000 2010","262","8648",,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","March for justice Las Vegas! ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²

#armeniangenocide #1915neveragain #proudarmenian #armeniansâ€¦ https://t.co/bXAAFDnOBH","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"23","2016","04","24","04/24/2016"
"Sun Apr 24 20:20:52 +0000 2016","1461529252000","724392699009232896","RT @SleeperHit: Shame on @BarackObama. #1915neveragain #armeniangenocide https://t.co/kTSRrKz1Q6",,"EmanBab","Emmanuel Babakhanlou","317","kickin back at maple ","Fri Dec 04 12:46:32 +0000 2015","393","1923",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @SleeperHit: Shame on @BarackObama. #1915neveragain #armeniangenocide https://t.co/kTSRrKz1Q6","0.00000","0.00000",,"null","724298856465207297","SleeperHit","Shame on @BarackObama. #1915neveragain #armeniangenocide https://t.co/kTSRrKz1Q6","Shame on @BarackObama. #1915neveragain #armeniangenocide https://t.co/kTSRrKz1Q6",,"487","1472","23712",,"0",,,,,,,"Sun Apr 24 14:07:58 +0000 2016","SleeperHit",,,"20","2016","04","24","04/24/2016"
"Sun Apr 24 13:00:15 +0000 2016","1461502815000","724281814173552641","RT @NarbehKardash: 101 years of DENIAL. Today we will march and demand our recognition. #ArmenianGenocide #1915NeverAgain ðŸ‡¦ðŸ‡²ðŸ™�ðŸ�¼ https://t.coâ€¦",,"hebahxo","hebah","299","Kourt x4","Tue Jan 18 12:30:05 +0000 2011","342","20043",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @NarbehKardash: 101 years of DENIAL. Today we will march and demand our recognition. #ArmenianGenocide #1915NeverAgain ðŸ‡¦ðŸ‡²ðŸ™�ðŸ�¼ https://t.coâ€¦","0.00000","0.00000",,"null","724277840946978820","Narbeh Kardashian","101 years of DENIAL. Today we will march and demand our recognition. #ArmenianGenocide #1915NeverAgain ðŸ‡¦ðŸ‡²ðŸ™�ðŸ�¼ https://t.co/Vq2kQdeOJ4","101 years of DENIAL. Today we will march and demand our recognition. #ArmenianGenocide #1915NeverAgain ðŸ‡¦ðŸ‡²ðŸ™�ðŸ�¼ https://t.co/Vq2kQdeOJ4",,"314","1533","17156",,"0",,,,,,,"Sun Apr 24 12:44:28 +0000 2016","NarbehKardash",,,"13","2016","04","24","04/24/2016"
"Sun Apr 24 19:12:25 +0000 2016","1461525145000","724375472985907201","#1915NeverAgain",,"nareh_mat","nareh","445","null","Wed Apr 02 01:03:53 +0000 2014","193","11940",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","#1915NeverAgain","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"19","2016","04","24","04/24/2016"
"Sun Apr 24 14:26:30 +0000 2016","1461507990000","724303519700930561","Times Square NYC #RecognizeTheArmenianGenocide #ArmenianGenocide #1915NeverAgain https://t.co/jdCV1HjQqp",,"ninnoo_m","ninooâ�Š","58","NYC","Sun Dec 06 21:04:55 +0000 2009","33","7061",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Times Square NYC #RecognizeTheArmenianGenocide #ArmenianGenocide #1915NeverAgain https://t.co/jdCV1HjQqp","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"14","2016","04","24","04/24/2016"
"Sun Apr 24 19:15:49 +0000 2016","1461525349000","724376328607162368","RT @AnitaBach_: 101 years later but we will never forgetðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²  #ArmenianGenocide #1915NeverAgain",,"graceeprem","Gracie","151","null","Wed Nov 27 19:26:23 +0000 2013","373","2639",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @AnitaBach_: 101 years later but we will never forgetðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²  #ArmenianGenocide #1915NeverAgain","0.00000","0.00000",,"null","724293875230072832","looyce pari","101 years later but we will never forgetðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²  #ArmenianGenocide #1915NeverAgain","101 years later but we will never forgetðŸ‡¦ðŸ‡²ðŸ‡¦ðŸ‡²  #ArmenianGenocide #1915NeverAgain",,"179","198","3205",,"0",,,,,,,"Sun Apr 24 13:48:11 +0000 2016","AnitaBach_",,,"19","2016","04","24","04/24/2016"
"Sun Apr 24 21:07:27 +0000 2016","1461532047000","724404422076297216","RT @ArthurBerberyan: #1915neveragain https://t.co/KTOtYeo0s0",,"nshan_axper","#Kyank?","355","null","Sat Apr 27 19:29:46 +0000 2013","320","7838",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ArthurBerberyan: #1915neveragain https://t.co/KTOtYeo0s0","0.00000","0.00000",,"null","724396078636748801","Arthur","#1915neveragain https://t.co/KTOtYeo0s0","#1915neveragain https://t.co/KTOtYeo0s0",,"165","190","2372",,"0",,,,,,,"Sun Apr 24 20:34:18 +0000 2016","ArthurBerberyan",,,"21","2016","04","24","04/24/2016"
"Sun Apr 24 17:05:00 +0000 2016","1461517500000","724343407527620608","ðŸ‡¦ðŸ‡² #ArmenianGenocide #1915NeverAgain @ Consulate General Republic of Turkey https://t.co/yuqyuXHVNK",,"cupcakeazniv","Ô±Õ¦Õ¶Õ«Ö‚","256","â””Aâ””A LAND","Wed Feb 03 17:45:17 +0000 2010","213","10532",,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","ðŸ‡¦ðŸ‡² #ArmenianGenocide #1915NeverAgain @ Consulate General Republic of Turkey https://t.co/yuqyuXHVNK","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"17","2016","04","24","04/24/2016"
"Sun Apr 24 21:29:54 +0000 2016","1461533394000","724410071803817985","RT @nshan_axper: Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWâ€¦",,"ShawnKazan","Õ”Õ¡Õ»â˜¼â™”âšš","284","West Coast","Sun Aug 02 05:32:11 +0000 2015","428","1614",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @nshan_axper: Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWâ€¦","0.00000","0.00000",,"null","724377908907745281","#Kyank?","Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWOKwS","Jannnn #RecognizetheArmenianGenocide #TurkeyFailed #101years #RallyForJustice #1915NeverAgain #Armenia https://t.co/U1M8nWOKwS",,"320","355","7838",,"0",,,,,,,"Sun Apr 24 19:22:06 +0000 2016","nshan_axper",,,"21","2016","04","24","04/24/2016"
"Sun Apr 24 17:27:15 +0000 2016","1461518835000","724349006936039424","RT @arrssss: #ArmenianGenocide #TurkeyFailed #1915neveragain #101years https://t.co/ZPt0XqI58w",,"EliasTheSailor","Mr.SaxoTeaâš“ï¸�","724","Wonderland ","Sat Aug 17 13:26:33 +0000 2013","397","45770",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @arrssss: #ArmenianGenocide #TurkeyFailed #1915neveragain #101years https://t.co/ZPt0XqI58w","0.00000","0.00000",,"null","724347175518367744","enisra","#ArmenianGenocide #TurkeyFailed #1915neveragain #101years https://t.co/ZPt0XqI58w","#ArmenianGenocide #TurkeyFailed #1915neveragain #101years https://t.co/ZPt0XqI58w",,"257","442","59615",,"0",,,,,,,"Sun Apr 24 17:19:59 +0000 2016","arrssss",,,"17","2016","04","24","04/24/2016"
"Sun Apr 24 17:29:57 +0000 2016","1461518997000","724349686392348673","RT @ayfwest: #rallyforjustice #1915neveragain https://t.co/fccBoDePGX",,"aloogbay","Alina Bay","63","Los Angeles, California","Sun Feb 22 18:49:26 +0000 2015","36","228",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ayfwest: #rallyforjustice #1915neveragain https://t.co/fccBoDePGX","0.00000","0.00000",,"null","720020152717172736","AYF - Western US","#rallyforjustice #1915neveragain https://t.co/fccBoDePGX","#rallyforjustice #1915neveragain https://t.co/fccBoDePGX",,"2939","2752","5746",,"0",,,,,,,"Tue Apr 12 18:45:56 +0000 2016","ayfwest",,,"17","2016","04","24","04/24/2016"
"Mon Apr 25 01:27:37 +0000 2016","1461547657000","724469895157542912","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"srpuukkk___","Srb","245","null","Sun Jun 28 01:19:36 +0000 2015","235","10336",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3867","9518",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"01","2016","04","25","04/25/2016"
"Mon Apr 25 09:56:10 +0000 2016","1461578170000","724597875955490816","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"CorgiToys","Tigran","93","null","Wed Dec 03 16:42:13 +0000 2008","72","5691",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3984","9520",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"09","2016","04","25","04/25/2016"
"Mon Apr 25 01:32:44 +0000 2016","1461547964000","724471182796283904","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"leslieresendez","ILOVEYOUJUSTINBIEBER","978","Texas, USA","Thu Apr 19 12:38:52 +0000 2012","749","10177",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3869","9519",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"01","2016","04","25","04/25/2016"
"Mon Apr 25 03:10:34 +0000 2016","1461553834000","724495803381886976","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"BroyanRuzanna","Ruz","22","null","Sun Oct 18 13:38:24 +0000 2015","31","2",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"ru",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3906","9520",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"03","2016","04","25","04/25/2016"
"Mon Apr 25 11:41:01 +0000 2016","1461584461000","724624262330503170","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"vibewithnikki","n i k k i","1016","where im meant to be ...","Fri Apr 25 23:15:59 +0000 2014","258","4037",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3982","9533",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"11","2016","04","25","04/25/2016"
"Mon Apr 25 19:58:52 +0000 2016","1461614332000","724749550376783872","RT @hkal_papi: Our job now is to educate the world, get #1915NeverAgain trending",,"Tkazzie17","TSkittle","328","null","Thu Feb 14 12:48:35 +0000 2013","268","14159",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @hkal_papi: Our job now is to educate the world, get #1915NeverAgain trending","0.00000","0.00000",,"null","724295013190930432","jordan belfort","Our job now is to educate the world, get #1915NeverAgain trending","Our job now is to educate the world, get #1915NeverAgain trending",,"251","333","8516",,"0",,,,,,,"Sun Apr 24 13:52:42 +0000 2016","hkal_papi",,,"19","2016","04","25","04/25/2016"
"Mon Apr 25 03:00:04 +0000 2016","1461553204000","724493160966197248","So blessed to be an Armenia. The pride that runs through me is incomparable. #ArmenianGenocide #1915neveragain #101years #turksfailed",,"SShishikyan","Sarkis_SoSa","61","null","Sun Jul 13 03:59:04 +0000 2014","50","3488",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","So blessed to be an Armenia. The pride that runs through me is incomparable. #ArmenianGenocide #1915neveragain #101years #turksfailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"03","2016","04","25","04/25/2016"
"Mon Apr 25 07:11:04 +0000 2016","1461568264000","724556327175872512","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"1D_DirAHMS","ã�‹ãƒ«ãƒ”ã�™","1432","Harry's house","Fri Mar 27 06:07:14 +0000 2015","677","47747",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"ja",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3954","9520",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"07","2016","04","25","04/25/2016"
"Mon Apr 25 06:14:52 +0000 2016","1461564892000","724542183974551554","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦",,"strikeaholic","lemonadÃ©","717","Vienna, VA","Wed Oct 16 16:30:11 +0000 2013","478","15733",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KutieNameKim: ""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://â€¦","0.00000","0.00000",,"null","724388641640841216","NaÃ© Kardash","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER","""We bleed Red, blue, and orange because red, blue, and orange bled for us""  #ArmenianGenocide #1915neveragain ðŸ‡¦ðŸ‡² https://t.co/EAeWqq9KER",,"129","3939","9520",,"0",,,,,,,"Sun Apr 24 20:04:45 +0000 2016","KutieNameKim",,,"06","2016","04","25","04/25/2016"
